2023-05-18 07:14:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:14:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:14:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:14:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:15:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:15:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:15:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:15:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:15:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:15:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:15:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:15:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:15:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:15:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:15:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:15:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:16:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:16:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:16:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:16:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:16:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:16:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:16:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:16:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:16:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:16:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:16:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:16:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:17:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:17:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:17:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:17:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:17:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:17:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:17:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:17:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:17:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:17:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:17:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:17:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:18:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:18:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:18:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:18:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:18:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:18:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:18:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:18:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:18:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:18:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:18:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:18:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:19:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:19:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:19:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:19:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:19:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:19:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:19:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:19:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:19:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:19:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:19:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:19:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:20:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:20:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:20:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:20:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:20:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:20:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:20:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:20:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:20:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:20:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:20:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:20:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:21:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:21:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:21:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:21:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:21:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:21:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:21:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:21:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:21:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:21:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:21:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:21:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:22:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:22:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:22:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:22:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:22:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:22:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:22:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:22:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:22:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:22:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:22:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:22:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:23:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:23:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:23:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:23:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:23:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:23:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:23:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:23:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:23:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:23:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:23:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:23:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:24:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:24:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:24:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:24:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:24:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:24:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:24:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:24:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:24:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:24:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:24:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:24:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:25:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:25:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:25:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:25:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:25:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:25:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:25:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:25:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:25:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:25:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:25:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:25:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:26:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:26:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:26:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:26:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:26:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:26:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:26:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:26:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:26:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:26:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:26:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:26:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:27:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:27:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:27:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:27:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:27:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:27:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:27:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:27:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:27:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:27:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:27:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:27:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:28:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:28:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:28:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:28:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:28:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:28:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:28:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:28:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:28:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:28:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:28:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:28:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:29:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:29:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:29:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:29:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:29:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:29:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:29:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:29:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:29:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:29:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:29:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:29:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:30:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:30:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:30:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:30:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:30:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:30:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:30:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:30:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:30:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:30:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:30:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:30:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:31:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:31:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:31:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:31:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:31:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:31:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:31:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:31:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:31:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:31:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:31:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:31:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:32:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:32:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:32:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:32:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:32:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:32:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:32:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:32:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:32:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:32:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:32:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:32:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:33:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:33:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:33:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:33:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:33:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:33:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:33:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:33:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:33:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:33:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:33:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:33:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:34:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:34:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:34:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:34:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:34:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:34:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:34:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:34:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:34:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:34:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:34:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:34:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:35:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:35:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:35:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:35:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:35:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:35:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:35:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:35:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:35:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:35:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:35:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:35:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:36:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:36:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:36:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:36:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:36:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:36:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:36:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:36:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:36:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:36:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:36:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:36:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:37:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:37:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:37:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:37:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:37:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:37:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:37:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:37:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:37:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:37:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:37:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:37:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:38:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:38:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:38:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:38:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:38:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:38:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:38:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:38:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:38:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:38:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:38:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:38:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:39:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:39:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:39:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:39:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:39:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:39:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:39:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:39:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:39:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:39:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:39:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:39:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:40:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:40:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:40:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:40:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:40:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:40:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:40:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:40:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:40:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:40:02 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:40:02 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:40:02 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:41:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 07:41:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 07:41:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 07:41:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 07:41:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 07:41:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 07:41:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 07:41:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 07:41:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 07:41:01 | [INFO] | (main.py).|main(107) | Change in stores - []
2023-05-18 07:41:01 | [INFO] | (main.py).|main(118) | End programs
2023-05-18 07:41:01 | [INFO] | (main.py).|main(119) | *****************************************************************
2023-05-18 07:42:01 | [INFO] | (main.py).|main(54) | Start programs
